spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20085818, 85818 (1998 XM4),2.028,,23.137237320601322,3.506846331893247e+21,779,0.108,85818,,Y,N,0,15.42,,,,,,,,0.168,19.451,,,,,S,,,0.02,JPL 314,2461000.5,61000,2025-11-21.0,J2000,0.4160,1.657,0.967,62.72,235.64,301.22,131.40,2.35,0.4622,2460716.24,2025-02-09.7,2.13,42.1,3.13,3.61,2.1e-09,7.2e-10,3.3e-09,3.0e-07,3.6e-07,6.2e-07,1.7e-06,1.0e-09,3.0e-10,3.6e-06,5.0e-07,APO,Otto Matic,11817,1993-05-24,2025-09-30,1697,,,0,.46654,,,,,,,,,
20504827,504827 (2010 KZ117),0.615,,19.759165184030838,7.132674615823978e+19,1.25e+03,0.169,504827,,Y,N,0,19.09,,,,,,,,0.092,,,,,,,,,0.01,31,2461000.5,61000,2025-11-21.0,J2000,0.5112,2.272,1.111,33.19,314.09,321.48,179.71,3.43,0.2878,2460376.17,2024-03-06.6,3.42,65.6,2.11,3.24,8.0e-08,1.0e-07,1.8e-07,2.3e-05,1.7e-05,2.6e-05,1.1e-04,1.5e-07,1.9e-08,3.5e-04,8.4e-05,AMO,Otto Matic,2722,2010-05-18,2017-10-30,106,,,0,.48045,,,,,,,,,
20311554,311554 (2006 BQ147),0.382,,32.892153792377016,4.7365769205572035e+19,271,0.07,311554,,Y,N,0,18.72,,,,,,,,0.401,9.15,,,,,,,,0.01,115,2461000.5,61000,2025-11-21.0,J2000,0.4223,0.8199,0.474,24.38,146.77,153.22,35.43,1.17,1.328,2460973.81,2025-10-25.3,0.742,27.2,4.1,7,1.1e-08,3.2e-09,9.0e-09,1.1e-06,1.6e-06,1.8e-06,1.2e-05,4.5e-09,7.7e-09,9.2e-06,1.6e-06,ATE,Otto Matic,11708,1992-02-01,2024-02-21,605,0,1,0,.43201,,,,-2.5e-14,6.1e-15,,,,
20241662,241662 (2000 KO44),0.898,,22.016445804458723,2.7568511149277263e+20,904,0.224,241662,,Y,N,0,17.66,,,,,,,,0.200,2.42,,,,,,,,0.01,120,2461000.5,61000,2025-11-21.0,J2000,0.3884,1.83,1.119,28.62,114.31,235.34,50.39,2.54,0.3981,2460873.94,2025-07-17.4,2.48,87.1,3.06,3.8,3.3e-09,3.7e-09,5.3e-09,5.3e-07,4.0e-07,6.8e-07,4.6e-06,5.2e-09,1.2e-09,1.1e-05,2.8e-06,AMO,Otto Matic,9128,2000-05-30,2025-05-27,541,,,0,.52858,,,,,,,,,
20164121,164121 (2003 YT1),1.717,,28.26905338690902,3.177044507069167e+21,427,0.00145,164121,,Y,Y,1,16.15,,,,,,,,0.198,2.343,,,,,,,,0.55,356,2461000.5,61000,2025-11-21.0,J2000,0.2921,1.11,0.786,44.06,38.31,91.01,212.29,1.43,0.8429,2461175.75,2026-05-15.2,1.17,0.565,3.85,5.32,5.3e-10,4.5e-11,5.8e-10,5.9e-08,6.4e-08,9.5e-08,1.2e-07,5.8e-11,5.2e-11,1.5e-07,2.6e-08,APO,Otto Matic,15580,1982-11-19,2025-07-16,2597,10,1,0,.44717,,,,-6.4e-15,1.0e-16,,,,
20068350, 68350 (2001 MK3),1.794,,23.04700626284582,2.4087195479369145e+21,788,0.302,68350,,Y,N,0,16.14,,,,,,,,0.219,3.21082,,,,,,,,0.33,JPL 562,2461000.5,61000,2025-11-21.0,J2000,0.2475,1.67,1.256,29.57,128.83,328.58,311.25,2.08,0.4568,2461107.20,2026-03-07.7,2.16,117,3.1,4.07,2.8e-09,8.8e-10,4.1e-09,1.2e-07,2.9e-07,7.4e-07,1.2e-06,1.1e-09,3.6e-10,2.7e-06,6.2e-07,AMO,Otto Matic,25799,1955-02-13,2025-10-02,7213,,,0,.32584,,,,,,,,,
20012538, 12538 (1998 OH),1.663,,23.98449443895436,2.07791494240903e+21,699,0.0302,12538,,Y,Y,0,15.96,,,,,,,,0.232,2.575,,,,,S:,,,0.33,JPL 650,2461000.5,61000,2025-11-21.0,J2000,0.4059,1.542,0.916,24.54,220.69,321.79,163.01,2.17,0.5149,2460683.95,2025-01-08.4,1.91,11.8,2.9,4.28,4.8e-10,2.7e-10,7.5e-10,1.5e-07,1.2e-07,2.0e-07,2.3e-07,3.9e-10,1.4e-10,3.8e-07,1.9e-07,APO,Otto Matic,13919,1987-08-22,2025-09-30,11563,0,1,0,.24792,,,,,,,,,
20242187,242187 (2003 KR18),0.605,,19.44089302837011,6.573375269205961e+19,1.31e+03,0.234,242187,,Y,N,0,17.99,,,,,,,,0.334,,,,,,,,,0.08,173,2461000.5,61000,2025-11-21.0,J2000,0.4801,2.347,1.220,5.58,244.03,86.85,73.56,3.47,0.2741,2460732.17,2025-02-25.6,3.6,91.2,1.96,3.39,3.8e-08,3.2e-09,8.9e-08,4.3e-06,3.8e-05,4.1e-05,9.1e-06,4.8e-09,5.7e-10,3.3e-05,2.7e-06,AMO,Otto Matic,14122,1985-09-08,2024-05-08,993,,,0,.4204,,,,,,,,,
20065679, 65679 (1989 UQ),0.918,,31.13935964661032,5.8916546214342486e+20,320,0.014,65679,,Y,Y,0,19.61,,,,,,,,0.033,7.746,,,,,B,,,0.01,188,2461000.5,61000,2025-11-21.0,J2000,0.2645,0.9148,0.673,1.30,178.05,15.00,286.53,1.16,1.126,2461065.73,2026-01-25.2,0.875,5.44,3.8,6.5,2.0e-07,1.6e-09,1.9e-07,4.1e-06,7.6e-05,7.8e-05,3.4e-05,2.0e-09,2.9e-09,3.0e-05,8.3e-07,ATE,Otto Matic,25574,1954-11-20,2024-11-26,1154,,,0,.42708,,,,-3.9e-14,8.4e-15,,,,
20277039,277039 (2005 CF41),0.676,,23.19329370154028,1.3051331608263387e+20,774,0.208,277039,,Y,N,0,18.57,,,,,,,,0.156,16.2,,,,,,,,0.02,52,2461000.5,61000,2025-11-21.0,J2000,0.5859,1.649,0.683,15.87,132.16,208.78,64.39,2.62,0.4654,2460862.15,2025-07-05.6,2.12,80.9,2.81,4.03,7.0e-08,8.6e-09,1.1e-07,9.4e-06,2.9e-05,2.8e-05,2.6e-05,1.4e-08,3.6e-09,5.6e-05,6.0e-06,APO,Otto Matic,7387,2005-02-09,2025-05-02,267,,,0,.48667,,,,,,,,,
20163899,163899 (2003 SD220),0.791,,32.732849532067554,4.1647310433407474e+20,275,0.0179,163899,,Y,Y,0,17.56,,,,,,,,0.340,285,,,,,,,,0.03,JPL 241,2461000.5,61000,2025-11-21.0,J2000,0.2094,0.8279,0.655,8.55,273.63,327.02,291.90,1.00,1.308,2461052.55,2026-01-12.0,0.753,6.96,4,7.06,3.8e-09,2.5e-10,3.1e-09,1.2e-07,4.9e-07,2.0e-06,3.2e-06,3.0e-10,5.9e-10,2.5e-06,1.2e-07,ATE,Otto Matic,9153,2000-01-06,2025-01-27,1933,16,8,0,.20337,,,,-1.1e-14,1.1e-15,,,,
20437879,437879 (2001 RX11),1.82,,17.90474647115255,1.51789033970228e+21,1.68e+03,0.298,437879,,Y,N,0,17.72,,,,,,,,0.044,,,,,,,,,0.04,123,2461000.5,61000,2025-11-21.0,J2000,0.5462,2.767,1.256,13.09,343.59,308.08,106.69,4.28,0.2142,2460502.36,2024-07-10.8,4.6,116,1.24,3.07,3.5e-08,4.2e-09,9.7e-08,6.7e-06,1.3e-05,1.6e-05,3.2e-06,6.6e-09,4.9e-10,1.4e-05,3.9e-06,AMO,Otto Matic,8503,2001-09-08,2024-12-19,534,,,0,.4253,,,,,,,,,
20011066, 11066 Sigurd (1992 CC1),2.104,Sigurd,25.24370740876309,4.661582378182101e+21,600,0.119,11066,,Y,N,0,15.17,,,,,,,,0.190,8.4958,,,,,K,,,0.09,441,2461000.5,61000,2025-11-21.0,J2000,0.3754,1.392,0.869,36.88,349.22,22.02,315.33,1.91,0.6004,2461074.91,2026-02-03.4,1.64,46.3,3.58,4.51,5.9e-10,4.8e-10,1.0e-09,5.8e-08,7.4e-08,1.3e-07,5.9e-07,6.6e-10,3.1e-10,1.0e-06,3.1e-07,APO,Otto Matic,18013,1976-04-01,2025-07-26,2680,4,1,0,.44269,,,,-4.5e-15,9.6e-16,,,,
20492478,492478 (2014 NB39),1.084,,23.012582037114804,5.2979569795503515e+20,792,0.288,492478,,Y,N,0,19.71,,,,,,,,0.024,,,,,,,,,0.15,30,2461000.5,61000,2025-11-21.0,J2000,0.6860,1.675,0.526,17.02,218.44,179.67,46.66,2.82,0.4546,2460897.86,2025-08-10.3,2.17,112,2.61,3.9,3.7e-08,1.1e-08,6.3e-08,6.5e-06,4.0e-05,4.8e-05,1.2e-05,1.9e-08,4.6e-09,2.5e-05,8.0e-06,APO,Otto Matic,3980,2014-07-02,2025-05-25,89,,,0,.46779,,,,,,,,,
20111253,111253 (2001 XU10),3.006,,22.49478244790983,1.0794944276395261e+22,848,0.0314,111253,,Y,Y,0,15.25,,,,,,,,0.178,,,,,,,,,0.89,386,2461000.5,61000,2025-11-21.0,J2000,0.4398,1.753,0.982,42.04,310.14,6.97,231.99,2.52,0.4245,2461302.05,2026-09-18.5,2.32,12.2,2.79,3.74,4.6e-10,5.2e-10,9.5e-10,7.3e-08,1.1e-07,1.9e-07,4.3e-07,7.5e-10,1.9e-10,1.1e-06,3.8e-07,APO,Otto Matic,9206,2000-02-08,2025-04-23,2142,,,0,.51982,,,,,,,,,
20380188,380188 (2000 WC67),1.312,,18.216849736928477,5.886239632820044e+20,1.6e+03,0.21,380188,,Y,N,0,18.81,,,,,,,,0.037,,,,,,X,,,0.02,53,2461000.5,61000,2025-11-21.0,J2000,0.5826,2.673,1.116,9.93,249.72,251.69,220.38,4.23,0.2255,2461619.57,2027-08-02.0,4.37,81.7,1.16,3.09,9.7e-08,2.6e-08,2.6e-07,1.4e-05,3.8e-05,4.3e-05,1.6e-05,4.1e-08,3.3e-09,8.0e-05,2.3e-05,AMO,Otto Matic,8218,2000-11-21,2023-05-23,239,,,0,.47029,,,,,,,,,
20252399,252399 (2001 TX44),0.291,,31.84332198312781,1.9624815603946602e+19,299,0.00913,252399,,Y,Y,0,19.41,,,,,,,,0.478,,,,,,,,,0.07,77,2461000.5,61000,2025-11-21.0,J2000,0.5459,0.8748,0.397,15.21,57.76,136.04,24.40,1.35,1.205,2460980.24,2025-10-31.7,0.818,3.55,3.63,6.61,9.0e-08,1.5e-09,7.9e-08,7.6e-06,1.4e-05,1.4e-05,1.8e-05,2.3e-09,3.1e-09,1.5e-05,7.6e-07,ATE,Otto Matic,8116,2001-09-19,2023-12-09,351,,,0,.59029,,,,,,,,,
20778852,778852 (2011 AM24),0.511,,27.452665853577113,7.898081842876875e+19,466,0.00873,778852,,Y,Y,0,20.47,,,,,,,,0.043,,,,,,,,,0.00,175,2461000.5,61000,2025-11-21.0,J2000,0.1488,1.177,1.001,9.14,127.11,215.28,345.47,1.35,0.7723,2461019.32,2025-12-09.8,1.28,3.4,3.91,5.35,8.0e-09,1.1e-09,9.4e-09,2.3e-06,5.3e-06,8.4e-06,4.6e-06,1.3e-09,1.1e-09,5.9e-06,6.7e-07,APO,Otto Matic,5228,2010-11-05,2025-02-27,959,4,0,0,.39097,,,,,,,,,
20007889,  7889 (1994 LX),1.68,,26.5120358267841,2.6176036191421984e+21,518,0.155,7889,,Y,N,1,15.24,,,,,,,,0.452,2.741,,,,,V,,,0.07,JPL 621,2461000.5,61000,2025-11-21.0,J2000,0.3463,1.262,0.825,36.91,111.26,349.20,255.30,1.70,0.6956,2461151.02,2026-04-20.5,1.42,60.3,3.47,4.86,5.5e-10,4.8e-11,6.9e-10,7.2e-08,9.5e-08,1.1e-07,1.9e-07,6.5e-11,4.0e-11,2.8e-07,3.0e-08,APO,Otto Matic,17560,1977-08-10,2025-09-07,6482,2,2,0,.26552,,,,,,,,,
20007025,  7025 (1993 QA),0.498,,24.514868989558533,5.829577267407087e+19,655,0.0622,7025,,Y,N,0,18.08,,,,,,,,0.340,2.5057,,,,,,,,0.17,151,2461000.5,61000,2025-11-21.0,J2000,0.3150,1.476,1.011,12.61,146.59,323.48,234.62,1.94,0.5498,2461228.56,2026-07-07.0,1.79,24.2,3.2,4.51,1.6e-08,1.2e-09,2.4e-08,3.0e-06,9.2e-06,1.1e-05,1.1e-05,1.5e-09,6.4e-10,2.1e-05,7.7e-07,APO,Otto Matic,10919,1993-08-16,2023-07-09,963,3,0,0,.49384,,,,,,,,,
20162385,162385 (2000 BM19),0.812,,34.60835058516259,5.036394861903822e+20,233,0.0834,162385,,Y,N,0,18.59,,,,,,,,0.115,9.463,,,,,O,,,0.10,80,2461000.5,61000,2025-11-21.0,J2000,0.3587,0.7406,0.475,6.88,70.20,247.73,305.81,1.01,1.547,2461035.54,2025-12-26.0,0.637,32.5,4.25,7.72,7.8e-08,1.2e-09,5.8e-08,1.1e-05,1.0e-04,9.4e-05,3.5e-05,1.6e-09,3.8e-09,2.2e-05,5.7e-07,ATE,Otto Matic,9140,2000-01-31,2025-02-08,330,2,0,0,.45048,,,,,,,,,
20613995,613995 (2008 NP3),0.193,,29.70911566099253,4.983577971112031e+18,368,0.0152,613995,,Y,N,0,22.85,,,,,,,,0.023,,,,,,,,,0.00,24,2461000.5,61000,2025-11-21.0,J2000,0.3340,1.005,0.669,1.43,78.33,328.19,4.28,1.34,0.9783,2460996.12,2025-11-16.6,1.01,5.91,4.04,6.01,2.3e-07,8.5e-09,2.3e-07,4.4e-06,7.3e-05,7.3e-05,4.6e-05,1.1e-08,1.2e-08,4.6e-05,4.7e-06,APO,Otto Matic,6136,2008-07-14,2025-05-02,114,,,0,.55155,,,,-2.2e-13,8.6e-15,,,,
20485110,485110 (2010 HZ108),0.356,,26.649651630849785,2.5166507356605694e+19,510,0.107,485110,,Y,N,0,20.93,,,,,,,,0.055,,,,,,,,,0.07,41,2461000.5,61000,2025-11-21.0,J2000,0.2086,1.249,0.988,22.88,173.98,106.69,350.20,1.51,0.7064,2461014.37,2025-12-04.8,1.4,41.5,3.7,5.05,4.5e-08,3.7e-09,5.6e-08,1.4e-05,6.8e-06,2.3e-05,1.8e-05,4.4e-09,3.1e-09,2.5e-05,2.2e-06,APO,Otto Matic,5274,2010-04-25,2024-10-02,107,,,0,.56606,,,,,,,,,
20053789, 53789 (2000 ED104),0.843,,25.436305243745025,3.0442524292680306e+20,586,0.0478,53789,,Y,Y,0,17.35,,,,,,,,0.222,43,,,,,,,,0.22,239,2461000.5,61000,2025-11-21.0,J2000,0.2692,1.371,1.002,40.78,190.02,218.36,122.59,1.74,0.6143,2460800.93,2025-05-05.4,1.6,18.6,3.79,4.54,1.0e-09,2.3e-09,2.3e-09,3.0e-07,1.8e-07,5.4e-07,2.4e-06,2.9e-09,1.5e-09,3.4e-06,1.5e-06,APO,Otto Matic,25266,1955-04-16,2024-06-18,1197,,,0,.47981,,,,-1.8e-14,5.9e-15,,,,
20260277,260277 (2004 TR12),0.47,,31.480163321446888,8.080856764940657e+19,309,0.0965,260277,,Y,N,0,18.27,,,,,,,,0.419,,,,,,,,,0.13,67,2461000.5,61000,2025-11-21.0,J2000,0.2097,0.8951,0.707,19.36,155.35,77.79,97.51,1.08,1.164,2460916.71,2025-08-29.2,0.847,37.6,3.94,6.58,7.1e-09,1.0e-09,6.8e-09,2.5e-07,1.3e-06,2.9e-06,7.3e-06,1.2e-09,2.0e-09,6.2e-06,5.2e-07,ATE,Otto Matic,6283,2004-10-07,2021-12-20,551,,,0,.70279,,,,,,,,,
20002101,  2101 Adonis (1936 CA),0.6,Adonis,21.756446451105965,8.030074172108153e+19,937,0.0115,2101,,Y,Y,0,18.69,,,,,,,,,,,,,,,,,,52,2461000.5,61000,2025-11-21.0,J2000,0.7641,1.874,0.442,1.32,349.41,43.71,24.48,3.31,0.3842,2460936.78,2025-09-18.2,2.57,4.48,2.14,3.55,4.5e-08,1.0e-08,8.5e-08,6.9e-06,4.5e-04,4.5e-04,1.0e-05,1.8e-08,3.2e-09,2.6e-05,7.8e-06,APO,Otto Matic,32656,1936-02-21,2025-07-19,149,0,5,0,.40116,,,,-3.3e-14,5.4e-15,,,,
20001221,  1221 Amor (1932 EA1),1.0,Amor,21.494242338611272,3.6285587862969424e+20,972,0.108,1221,,Y,N,0,17.37,,,,,,,,,,,,,,,,,,143,2461000.5,61000,2025-11-21.0,J2000,0.4346,1.92,1.085,11.87,171.24,26.76,59.87,2.75,0.3705,2460838.91,2025-06-12.4,2.66,42,2.22,3.78,2.5e-08,4.8e-09,4.8e-08,3.2e-06,1.8e-05,1.9e-05,9.8e-06,7.0e-09,1.4e-09,2.6e-05,3.7e-06,AMO,Otto Matic,33947,1932-03-12,2025-02-19,686,,,0,.40562,,,,-7.2e-15,2.1e-15,,,,
20428223,428223 (2006 WW),2.525,,18.13561477370572,4.158518071279784e+21,1.62e+03,0.399,428223,,Y,N,0,16.01,,,,,,,,0.101,,,,,,,,,0.88,91,2461000.5,61000,2025-11-21.0,J2000,0.8696,2.697,0.352,31.81,87.89,198.38,135.50,5.04,0.2225,2460391.56,2024-03-22.0,4.43,155,0.635,2.53,4.5e-08,4.7e-08,1.2e-07,1.0e-05,1.6e-05,1.8e-05,6.0e-06,8.8e-08,5.8e-09,2.1e-05,4.2e-05,APO,Otto Matic,6297,2006-11-17,2024-02-13,363,,,0,.5156,,,,,,,,,
20294739,294739 (2008 CM),0.74,,23.79999558803396,1.802763654398028e+20,716,0.0437,294739,,Y,Y,0,17.04,,,,,,,,0.425,3.05785,,,,,,,,0.24,356,2461000.5,61000,2025-11-21.0,J2000,0.4080,1.566,0.927,36.02,279.54,130.70,38.04,2.20,0.503,2460924.86,2025-09-06.3,1.96,17,3.33,4.13,3.1e-10,2.7e-09,1.4e-09,1.0e-07,8.9e-08,9.4e-08,2.0e-06,3.8e-09,1.3e-09,3.8e-06,1.8e-06,APO,Giorgini,6385,2008-02-02,2025-07-27,1908,7,1,0,.38637,,,,-2.4e-14,7.1e-15,,,,
20267337,267337 (2001 VK5),0.439,,26.438812467072886,4.644803340374492e+19,522,0.000899,267337,,Y,Y,0,18.05,,,,,,,,0.578,39.05,,,,,,,,0.10,232,2461000.5,61000,2025-11-21.0,J2000,0.5142,1.269,0.617,19.43,54.21,263.93,340.50,1.92,0.6894,2461028.78,2025-12-19.2,1.43,0.35,3.53,4.9,1.3e-08,3.8e-09,1.7e-08,5.2e-07,2.2e-06,2.1e-06,7.0e-06,5.8e-09,3.1e-09,1.0e-05,2.4e-06,APO,Otto Matic,8540,2001-11-11,2025-03-30,1117,0,1,0,.49415,,,,-3.2e-14,8.0e-15,,,,
20005143,  5143 Heracles (1991 VL),4.843,Heracles,21.98643018613328,4.312635273700192e+22,908,0.0575,5143,,Y,N,1,14.06,,,,,,,,0.227,2.7063,,,,,O,,,0.38,JPL 805,2461000.5,61000,2025-11-21.0,J2000,0.7712,1.835,0.420,8.98,309.10,228.21,204.12,3.25,0.3966,2461393.56,2026-12-19.0,2.49,22.4,1.81,3.58,7.5e-10,8.6e-10,1.4e-09,7.7e-08,3.6e-07,3.5e-07,9.3e-07,1.5e-09,2.8e-10,2.6e-06,6.4e-07,APO,Otto Matic,26239,1953-11-30,2025-10-02,4953,1,0,0,.41948,,,,,,,,,
20085804, 85804 (1998 WQ5),2.272,,22.70295144116835,4.74765883292975e+21,825,0.371,85804,,Y,N,0,15.35,,,,,,,,0.167,2.6761,,,,,,,,0.05,JPL 614,2461000.5,61000,2025-11-21.0,J2000,0.3544,1.721,1.111,27.66,285.68,269.84,245.90,2.33,0.4365,2461261.90,2026-08-09.3,2.26,144,3.13,3.98,9.0e-10,4.5e-10,1.4e-09,1.1e-07,9.5e-08,1.9e-07,7.2e-07,6.0e-10,1.7e-10,1.8e-06,3.2e-07,AMO,Otto Matic,13094,1989-11-25,2025-10-01,3849,,,0,.39342,,,,,,,,,
20391211,391211 (2006 HZ51),0.412,,21.618454912297953,2.567029338233218e+19,955,0.0335,391211,,Y,Y,0,18.48,,,,,,,,0.415,,,,,,,,,0.09,62,2461000.5,61000,2025-11-21.0,J2000,0.4500,1.898,1.044,12.41,84.27,193.37,138.06,2.75,0.3771,2460634.35,2024-11-19.8,2.61,13,2.4,3.8,4.9e-08,1.1e-08,9.2e-08,5.9e-06,3.3e-05,3.4e-05,2.0e-05,1.6e-08,3.4e-09,5.1e-05,8.5e-06,AMO,Otto Matic,8152,2001-10-14,2024-02-08,207,,,0,.5327,,,,,,,,,
20409256,409256 (2004 HO1),1.887,,20.048024705044956,2.1210395150635468e+21,1.2e+03,0.331,409256,,Y,N,0,18.42,,,,,,,,0.026,,,,,,,,,0.68,49,2461000.5,61000,2025-11-21.0,J2000,0.5215,2.207,1.056,25.74,43.25,265.25,177.97,3.36,0.3007,2460408.58,2024-04-08.0,3.28,129,2.61,3.36,6.4e-08,2.1e-08,1.4e-07,2.6e-05,1.9e-05,3.9e-05,4.6e-05,3.3e-08,4.4e-09,1.4e-04,1.7e-05,AMO,Otto Matic,4798,2004-04-19,2017-06-08,174,,,0,.62199,,,,,,,,,
20052762, 52762 (1998 MT24),6.742,,19.161269995743005,8.836996984378544e+22,1.37e+03,0.137,52762,,Y,N,0,14.81,,,,,,,,0.051,12.08,,,,,,,,0.19,JPL 229,2461000.5,61000,2025-11-21.0,J2000,0.6532,2.416,0.838,33.87,308.95,254.51,134.20,3.99,0.2625,2460489.27,2024-06-27.7,3.75,53.4,2.44,3.01,1.7e-09,3.2e-09,4.5e-09,1.4e-07,3.1e-07,6.2e-07,1.7e-06,5.2e-09,5.2e-10,5.7e-06,2.7e-06,APO,Otto Matic,26299,1953-10-02,2025-10-03,1266,,,0,.50322,,,,,,,,,
20612929,612929 (2005 CR37),1.201,,21.57869941185285,6.335332810701714e+20,960,0.0615,612929,,Y,N,0,18.90,,,,,,,,0.034,5.6,,,,,,,,0.24,51,2461000.5,61000,2025-11-21.0,J2000,0.4686,1.905,1.012,26.05,335.51,209.79,309.75,2.80,0.3749,2461134.52,2026-04-04.0,2.63,23.9,2.3,3.69,5.0e-08,2.0e-08,8.6e-08,2.0e-05,5.8e-06,2.7e-05,5.3e-05,3.0e-08,6.0e-09,1.4e-04,1.5e-05,APO,Otto Matic,6048,2005-02-08,2021-08-31,230,2,1,0,.33084,,,,,,,,,
20162038,162038 (1996 DH),1.959,,23.642004302482004,3.300363484616822e+21,730,0.134,162038,,Y,N,0,16.68,,,,,,,,0.105,7.16,,,,,,,,0.22,331,2461000.5,61000,2025-11-21.0,J2000,0.2766,1.587,1.148,17.23,309.26,351.60,179.28,2.03,0.493,2460636.84,2024-11-22.3,2,52,3.21,4.29,1.2e-08,6.2e-10,1.9e-08,2.2e-07,3.4e-07,2.0e-06,3.8e-06,7.9e-10,2.9e-10,7.7e-06,4.3e-07,AMO,Otto Matic,10304,1996-02-18,2024-05-05,1780,,,0,.57558,,,,,,,,,
20468117,468117 (2014 ED),0.493,,23.953446536697623,5.399663057811389e+19,702,0.366,468117,,Y,N,0,19.18,,,,,,,,0.139,,,,,,,,,0.13,36,2461000.5,61000,2025-11-21.0,J2000,0.6382,1.546,0.559,21.77,74.95,355.08,66.59,2.53,0.5125,2460870.57,2025-07-14.0,1.92,142,2.8,4.14,7.3e-08,2.7e-08,1.2e-07,1.2e-05,2.3e-05,2.6e-05,5.4e-05,4.4e-08,1.3e-08,1.0e-04,1.8e-05,APO,Otto Matic,2278,2014-03-01,2020-05-26,92,,,0,.61208,,,,,,,,,
20529668,529668 (2010 JL33),1.778,,18.20323475017079,1.4627910379802056e+21,1.6e+03,0.0312,529668,,Y,Y,0,17.89,,,,,,,,0.047,9.443,,,,,,,,0.03,100,2461000.5,61000,2025-11-21.0,J2000,0.7348,2.677,0.710,5.38,52.46,309.88,160.75,4.64,0.225,2460285.93,2023-12-07.4,4.38,12.2,0.845,2.91,1.8e-08,1.4e-08,5.0e-08,6.7e-06,3.0e-05,3.0e-05,1.0e-05,2.5e-08,1.8e-09,3.9e-05,1.3e-05,APO,Otto Matic,9721,1997-06-04,2024-01-15,757,3,1,0,.30592,,,,,,,,,
20003752,  3752 Camillo (1985 PA),2.306,Camillo,25.04655793606885,6.041765871109788e+21,614,0.0778,3752,,Y,N,0,15.15,,,,,,,,0.210,37.846,,,,,,,,0.09,JPL 565,2461000.5,61000,2025-11-21.0,J2000,0.3015,1.414,0.987,55.56,147.95,312.23,243.34,1.84,0.5864,2461199.44,2026-06-07.9,1.68,30.3,3.39,4.24,4.5e-10,1.3e-10,6.2e-10,1.1e-07,1.4e-07,1.2e-07,2.3e-07,1.6e-10,7.8e-11,4.1e-07,8.1e-08,APO,Otto Matic,18145,1976-01-28,2025-10-02,3246,4,4,0,.3316,,,,,,,,,
20002608,  2608 Seneca (1978 DA),0.9,Seneca,18.724597666089544,2.007439194468025e+20,1.47e+03,0.153,2608,,Y,N,0,17.48,,,,,,,,0.21,8,,0.826,0.454,,,S,,,24,2461000.5,61000,2025-11-21.0,J2000,0.5647,2.53,1.102,14.43,166.42,38.71,10.72,3.96,0.2449,2460956.72,2025-10-08.2,4.03,59.6,1.14,3.17,1.1e-07,2.4e-08,2.6e-07,1.7e-05,3.3e-05,1.1e-04,1.9e-04,3.8e-08,3.5e-09,7.7e-04,2.1e-05,AMO,Otto Matic,16284,1978-02-17,2022-09-18,83,,,1,.64986,,,,,,,,,
20504800,504800 (2010 CO1),0.38,,29.591571715762317,3.773781374389306e+19,372,0.0215,504800,,Y,Y,0,21.48,,,,,,,,0.032,,,,,,,,,0.00,33,2461000.5,61000,2025-11-21.0,J2000,0.2179,1.013,0.792,24.02,351.55,252.72,105.66,1.23,0.9671,2460891.25,2025-08-03.7,1.02,8.35,3.84,5.92,3.2e-07,1.4e-08,3.1e-07,2.7e-05,9.7e-06,1.9e-05,8.3e-05,1.7e-08,2.0e-08,8.3e-05,7.5e-06,APO,Otto Matic,3592,2010-01-07,2019-11-08,158,,,0,.48123,,,,,,,,,
20477588,477588 (2010 JD87),0.692,,24.923478282442723,1.6166852206410475e+20,623,0.284,477588,,Y,N,0,19.39,,,,,,,,0.093,,,,,,,,,0.01,31,2461000.5,61000,2025-11-21.0,J2000,0.6395,1.428,0.515,24.62,338.33,148.61,77.19,2.34,0.5778,2460866.90,2025-07-10.4,1.71,111,2.81,4.38,1.4e-07,2.6e-08,2.0e-07,2.8e-05,1.8e-05,2.7e-05,7.8e-05,4.3e-08,1.6e-08,1.3e-04,1.7e-05,APO,Otto Matic,4167,2010-05-07,2021-10-03,94,,,0,.52951,,,,,,,,,
20505667,505667 (2014 UV33),0.82,,20.976232666224192,1.9054011436980693e+20,1.05e+03,0.207,505667,,Y,N,0,17.82,,,,,,,,0.182,18.83,,,,,,,,0.01,146,2461000.5,61000,2025-11-21.0,J2000,0.4139,2.016,1.182,8.86,115.67,335.32,282.08,2.85,0.3443,2461226.79,2026-07-05.2,2.86,80.5,2.39,3.7,3.2e-08,1.3e-08,5.9e-08,3.0e-06,2.0e-05,2.2e-05,1.5e-05,1.9e-08,3.4e-09,4.7e-05,1.0e-05,AMO,Otto Matic,10037,1998-02-23,2025-08-17,723,,,0,.41458,,,,,,,,,
